120,1129,B-1129,ATERSUIT,50,50F,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52A,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52B,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52C,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52D,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52E,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52F,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52G,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52H,,3952,ILULISSAT
120,1129,B-1129,ATERSUIT,52,52I,,3952,ILULISSAT
120,1187,B-1187,ATERSUIT/Netstation 12,0,Net12,,3952,ILULISSAT
120,9298,B-9298,BEDDINGEN,0,,,3952,ILULISSAT
120,9271,B-9271,BYGGEMODN. A-26,0,,,3952,ILULISSAT
120,Err_0039,B-0039,CAMPING PLADS,0,,,3952,ILULISSAT
120,9278,B-9278,CAMPINGPLADSEN,0,,,3952,ILULISSAT
120,396,B-0396,E. JØRGENSEN-IP AQQ.,0,10,,3952,ILULISSAT
120,2014,B-2014,E. JØRGENSEN-IP AQQ.,0,N28,,3952,ILULISSAT
120,9166,B-9166,E. JØRGENSEN-IP AQQ.,0,,,3952,ILULISSAT
120,393,B-0393,E. JØRGENSEN-IP AQQ.,1,,,3952,ILULISSAT
120,138,B-0138,E. JØRGENSEN-IP AQQ.,2,,,3952,ILULISSAT
120,394,B-0394,E. JØRGENSEN-IP AQQ.,3,,,3952,ILULISSAT
120,392,B-0392,E. JØRGENSEN-IP AQQ.,4,,,3952,ILULISSAT
120,400,B-0400,E. JØRGENSEN-IP AQQ.,5,,,3952,ILULISSAT
120,1603,B-1603,E. JØRGENSEN-IP AQQ.,6,,,3952,ILULISSAT
120,633,B-0633,E. JØRGENSEN-IP AQQ.,7,,,3952,ILULISSAT
120,396,B-0396,E. JØRGENSEN-IP AQQ.,10,,,3952,ILULISSAT
120,889,B-0889,E. JØRGENSEN-IP AQQ.,12,TFO,,3952,ILULISSAT
120,618,B-0618,E. KRISTIANSEN-IP AQ,0,,,3952,ILULISSAT
120,487,B-0487,E. KRISTIANSEN-IP AQ,1,1A,,3952,ILULISSAT
120,484,B-0484,E. KRISTIANSEN-IP AQ,2,2A,,3952,ILULISSAT
120,487,B-0487,E. KRISTIANSEN-IP AQ,3,3B,,3952,ILULISSAT
120,484,B-0484,E. KRISTIANSEN-IP AQ,4,4B,,3952,ILULISSAT
120,623,B-0623,E. KRISTIANSEN-IP AQ,5,A,,3952,ILULISSAT
120,482,B-0482,E. KRISTIANSEN-IP AQ,6,6A,,3952,ILULISSAT
120,623,B-0623,E. KRISTIANSEN-IP AQ,7,B,,3952,ILULISSAT
120,1165,B-1165,E. KRISTIANSEN-IP AQ,7,,,3952,ILULISSAT
120,482,B-0482,E. KRISTIANSEN-IP AQ,8,8B,,3952,ILULISSAT
120,488,B-0488,E. KRISTIANSEN-IP AQ,9,9A,,3952,ILULISSAT
120,618,B-0618,E. KRISTIANSEN-IP AQ,10,10A,,3952,ILULISSAT
120,488,B-0488,E. KRISTIANSEN-IP AQ,11,11B,,3952,ILULISSAT
120,618,B-0618,E. KRISTIANSEN-IP AQ,12,12B,,3952,ILULISSAT
120,685,B-0685,E. KRISTIANSEN-IP AQ,13,13A,,3952,ILULISSAT
120,485,B-0485,E. KRISTIANSEN-IP AQ,14,14A,,3952,ILULISSAT
120,685,B-0685,E. KRISTIANSEN-IP AQ,15,15B,,3952,ILULISSAT
120,485,B-0485,E. KRISTIANSEN-IP AQ,16,,,3952,ILULISSAT
120,485,B-0485,E. KRISTIANSEN-IP AQ,16,16B,,3952,ILULISSAT
120,485,B-0485,E. KRISTIANSEN-IP AQ,16,B,,3952,ILULISSAT
120,624,B-0624,E. KRISTIANSEN-IP AQ,17,17A,,3952,ILULISSAT
120,483,B-0483,E. KRISTIANSEN-IP AQ,18,18A,,3952,ILULISSAT
120,624,B-0624,E. KRISTIANSEN-IP AQ,19,19B,,3952,ILULISSAT
120,483,B-0483,E. KRISTIANSEN-IP AQ,20,,,3952,ILULISSAT
120,483,B-0483,E. KRISTIANSEN-IP AQ,20,20B,,3952,ILULISSAT
120,715,B-0715,E. KRISTIANSEN-IP AQ,21,,,3952,ILULISSAT
120,619,B-0619,E. KRISTIANSEN-IP AQ,22,22A,,3952,ILULISSAT
120,651,B-0651,E. KRISTIANSEN-IP AQ,23,23A,,3952,ILULISSAT
120,619,B-0619,E. KRISTIANSEN-IP AQ,24,24B,,3952,ILULISSAT
120,651,B-0651,E. KRISTIANSEN-IP AQ,25,25B,,3952,ILULISSAT
120,649,B-0649,E. KRISTIANSEN-IP AQ,26,,,3952,ILULISSAT
120,652,B-0652,E. KRISTIANSEN-IP AQ,27,,,3952,ILULISSAT
120,650,B-0650,E. KRISTIANSEN-IP AQ,28,,,3952,ILULISSAT
120,757,B-0757,E. KRISTIANSEN-IP AQ,29,A,,3952,ILULISSAT
120,1023,B-1023,E. KRISTIANSEN-IP AQ,29,,,3952,ILULISSAT
120,650,B-0650,E. KRISTIANSEN-IP AQ,30,B,,3952,ILULISSAT
120,790,B-0790,E. KRISTIANSEN-IP AQ,31,31A,,3952,ILULISSAT
120,621,B-0621,E. KRISTIANSEN-IP AQ,32,32A,,3952,ILULISSAT
120,790,B-0790,E. KRISTIANSEN-IP AQ,33,33B,,3952,ILULISSAT
120,621,B-0621,E. KRISTIANSEN-IP AQ,34,34B,,3952,ILULISSAT
120,787,B-0787,E. KRISTIANSEN-IP AQ,35,,,3952,ILULISSAT
120,1338,B-1338,E. KRISTIANSEN-IP AQ,35,,,3952,ILULISSAT
120,1323,B-1323,E. KRISTIANSEN-IP AQ,37,,,3952,ILULISSAT
120,620,B-0620,E. KRISTIANSEN-IP AQ,40,40A,,3952,ILULISSAT
120,620,B-0620,E. KRISTIANSEN-IP AQ,42,42B,,3952,ILULISSAT
120,1175,B-1175,E. KRISTIANSEN-IP AQQ,0,,,3952,ILULISSAT
120,1175,B-1175,E. KRISTIANSEN-IP AQQ,0,ANTI,,3952,ILULISSAT
120,486,B-0486,E. KRISTIANSEN-IP AQQ.,36,36A,,3952,ILULISSAT
120,486,B-0486,E. KRISTIANSEN-IP AQQ.,38,,,3952,ILULISSAT
120,486,B-0486,E. KRISTIANSEN-IP AQQ.,38,38B,,3952,ILULISSAT
120,9313,B-9313,E. SIVERTSEN-IP AQQ.,0,,,3952,ILULISSAT
120,2,B-0002,E. SIVERTSEN-IP AQQ.,1,,,3952,ILULISSAT
120,1,B-0001,E. SIVERTSEN-IP AQQ.,2,,,100,ILULISSAT
120,661,B-0661,E. SIVERTSEN-IP AQQ.,3,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,5,5A,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,7,7B,,3952,ILULISSAT
120,544,B-0544,E. SIVERTSEN-IP AQQ.,8,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,9,9C,,3952,ILULISSAT
120,97,B-0097,E. SIVERTSEN-IP AQQ.,10,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,11,11,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,11,11D,,3952,ILULISSAT
120,1050,B-1050,E. SIVERTSEN-IP AQQ.,12,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,13,13,,3952,ILULISSAT
120,406,B-0406,E. SIVERTSEN-IP AQQ.,14,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,15,15F,,3952,ILULISSAT
120,1868,B-1868,E. SIVERTSEN-IP AQQ.,15,,,3952,ILULISSAT
120,116,B-0116,E. SIVERTSEN-IP AQQ.,16,,,3952,ILULISSAT
120,1869,B-1869,E. SIVERTSEN-IP AQQ.,16,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,17,17,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,17,17G,,3952,ILULISSAT
120,680,B-0680,E. SIVERTSEN-IP AQQ.,18,,,3952,ILULISSAT
120,680,B-0680,E. SIVERTSEN-IP AQQ.,18,TFO,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,19,19,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,19,19H,,3952,ILULISSAT
120,335,B-0335,E. SIVERTSEN-IP AQQ.,20,,,3952,ILULISSAT
120,1238,B-1238,E. SIVERTSEN-IP AQQ.,20,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,21,21,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,21,21ST,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,23,23,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,23,23K,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,25,25L,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,25,25M,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,25,25N,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,27,,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,27,27Q,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,27,27R,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,27,27S,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,29,29T,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,31,31U,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,33,33,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,33,33V,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,35,35W,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,37,37X,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,39,39,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,39,39Y,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,41,41Z,,3952,ILULISSAT
120,125,B-0125,E. SIVERTSEN-IP AQQ.,43,43,,3952,ILULISSAT
120,1196,B-1196,E. THOMSEN-IP AQQ.,0,,,3952,ILULISSAT
120,1196,B-1196,E. THOMSEN-IP AQQ.,0,ANTI,,3952,ILULISSAT
120,1541,B-1541,E. THOMSEN-IP AQQ.,0,,,3952,ILULISSAT
120,1541,B-1541,E. THOMSEN-IP AQQ.,0,ANTI,,3952,ILULISSAT
120,2017,B-2017,E. THOMSEN-IP AQQ.,0,N35,,3952,ILULISSAT
120,9275,B-9275,E. THOMSEN-IP AQQ.,0,,,3952,ILULISSAT
120,9279,B-9279,E. THOMSEN-IP AQQ.,0,,,3952,ILULISSAT
120,9308,B-9308,E. THOMSEN-IP AQQ.,0,,,3952,ILULISSAT
120,9319,B-9319,E. THOMSEN-IP AQQ.,0,,TFO vandkr,3952,ILULISSAT
120,1294,B-1294,E. THOMSEN-IP AQQ.,1,,,3952,ILULISSAT
120,1254,B-1254,E. THOMSEN-IP AQQ.,3,,,3952,ILULISSAT
120,1255,B-1255,E. THOMSEN-IP AQQ.,5,,,3952,ILULISSAT
120,1046,B-1046,E. THOMSEN-IP AQQ.,8,,,3952,ILULISSAT
120,1051,B-1051,E. THOMSEN-IP AQQ.,10,,,3952,ILULISSAT
120,1091,B-1091,E. THOMSEN-IP AQQ.,12,,,3952,ILULISSAT
120,1090,B-1090,E. THOMSEN-IP AQQ.,14,,,3952,ILULISSAT
120,1032,B-1032,E. THOMSEN-IP AQQ.,15,,,3952,ILULISSAT
120,1032,B-1032,E. THOMSEN-IP AQQ.,15,TRM,,3952,ILULISSAT
120,1088,B-1088,E. THOMSEN-IP AQQ.,16,,,3952,ILULISSAT
120,1224,B-1224,E. THOMSEN-IP AQQ.,17,,,3952,ILULISSAT
120,1087,B-1087,E. THOMSEN-IP AQQ.,18,,,3952,ILULISSAT
120,1086,B-1086,E. THOMSEN-IP AQQ.,20,,,3952,ILULISSAT
120,1085,B-1085,E. THOMSEN-IP AQQ.,22,,,3952,ILULISSAT
120,1084,B-1084,E. THOMSEN-IP AQQ.,24,,,3952,ILULISSAT
120,1120,B-1120,E. THOMSEN-IP AQQ.,25,,,3952,ILULISSAT
120,1083,B-1083,E. THOMSEN-IP AQQ.,26,,,3952,ILULISSAT
120,1060,B-1060,E. THOMSEN-IP AQQ.,27,,,3952,ILULISSAT
120,1634,B-1634,E. THOMSEN-IP AQQ.,27,,,3952,ILULISSAT
120,1052,B-1052,E. THOMSEN-IP AQQ.,28,,,3952,ILULISSAT
120,1049,B-1049,E. THOMSEN-IP AQQ.,30,,,3952,ILULISSAT
120,1108,B-1108,E. THOMSEN-IP AQQ.,32,,,3952,ILULISSAT
120,1108,B-1108,E. THOMSEN-IP AQQ.,32,ANTI,,3952,ILULISSAT
120,1109,B-1109,E. THOMSEN-IP AQQ.,34,,,3952,ILULISSAT
120,1110,B-1110,E. THOMSEN-IP AQQ.,36,,,3952,ILULISSAT
120,1111,B-1111,E. THOMSEN-IP AQQ.,38,,,3952,ILULISSAT
120,1112,B-1112,E. THOMSEN-IP AQQ.,40,,,3952,ILULISSAT
120,1113,B-1113,E. THOMSEN-IP AQQ.,42,,,3952,ILULISSAT
120,1114,B-1114,E. THOMSEN-IP AQQ.,44,,,3952,ILULISSAT
120,1307,B-1307,E. THOMSEN-IP AQQ.,46,,,3952,ILULISSAT
120,1307,B-1307,E. THOMSEN-IP AQQ.,46,A,,3952,ILULISSAT
120,1307,B-1307,E. THOMSEN-IP AQQ.,46,B,,3952,ILULISSAT
120,141,B-0141,EDV. SIVERTSEN-IP AQQ.,0,,,3952,ILULISSAT
120,1377,B-1377,FREDERICIA-AP AQQ.,0,,,3952,ILULISSAT
120,1340,B-1340,FREDERICIA-AP AQQ.,1,,,3952,ILULISSAT
120,211,B-0211,FREDERICIA-AP AQQ.,3,,,3952,ILULISSAT
120,555,B-0555,FREDERICIA-AP AQQ.,4,,,3952,ILULISSAT
120,699,B-0699,FREDERICIA-AP AQQ.,5,,,3952,ILULISSAT
120,699,B-0699,FREDERICIA-AP AQQ.,5,TRM,,3952,ILULISSAT
120,1,B-0001,GAMMEL ELVÆRK,0,Højsp.,,3952,ILULISSAT
120,1230,B-1230,HAFNARFJØRDUR-IP AQQ,2,,,3952,ILULISSAT
120,1230,B-1230,HAFNARFJØRDUR-IP AQQ,2,ANTI,,3952,ILULISSAT
120,1230,B-1230,HAFNARFJØRDUR-IP AQQ.,0,Net 18,,3952,ILULISSAT
120,469,B-0469,ILLUMIUT AQQ.,0,5,,3952,ILULISSAT
120,595,B-0595,ILLUMIUT AQQ.,0,8,,3952,ILULISSAT
120,209,B-0209,ILLUMIUT AQQUTAA,0,,,3952,ILULISSAT
120,209,B-0209,ILLUMIUT AQQUTAA,0,ANTI,,3952,ILULISSAT
120,468,B-0468,ILLUMIUT AQQUTAA,0,18,,3952,ILULISSAT
120,717,B-0717,ILLUMIUT AQQUTAA,0,,,3952,ILULISSAT
120,717,B-0717,ILLUMIUT AQQUTAA,0,ANTI,,3952,ILULISSAT
120,1178,B-1178,ILLUMIUT AQQUTAA,0,,,3952,ILULISSAT
120,9198,B-9198,ILLUMIUT AQQUTAA,0,,,3952,ILULISSAT
120,9222,B-9222,ILLUMIUT AQQUTAA,0,,,3952,ILULISSAT
120,170,B-0170,ILLUMIUT AQQUTAA,1,,,3952,ILULISSAT
120,1331,B-1331,ILLUMIUT AQQUTAA,2,,,3952,ILULISSAT
120,1079,B-1079,ILLUMIUT AQQUTAA,3,,,3952,ILULISSAT
120,469,B-0469,ILLUMIUT AQQUTAA,5,,,3952,ILULISSAT
120,202,B-0202,ILLUMIUT AQQUTAA,6,,,3952,ILULISSAT
120,221,B-0221,ILLUMIUT AQQUTAA,7,7A,,3952,ILULISSAT
120,221,B-0221,ILLUMIUT AQQUTAA,7,7B,,3952,ILULISSAT
120,595,B-0595,ILLUMIUT AQQUTAA,8,,,3952,ILULISSAT
120,221,B-0221,ILLUMIUT AQQUTAA,9,9C,,3952,ILULISSAT
120,221,B-0221,ILLUMIUT AQQUTAA,9,9D,,3952,ILULISSAT
120,177,B-0177,ILLUMIUT AQQUTAA,10,,,3952,ILULISSAT
120,177,B-0177,ILLUMIUT AQQUTAA,10,10,,3952,ILULISSAT
120,887,B-0887,ILLUMIUT AQQUTAA,11,,,3952,ILULISSAT
120,887,B-0887,ILLUMIUT AQQUTAA,11,ANTI,,3952,ILULISSAT
120,887,B-0887,ILLUMIUT AQQUTAA,11,TFO,,3952,ILULISSAT
120,187,B-0187,ILLUMIUT AQQUTAA,12,,,3952,ILULISSAT
120,222,B-0222,ILLUMIUT AQQUTAA,13,13A,,3952,ILULISSAT
120,222,B-0222,ILLUMIUT AQQUTAA,13,13B,,3952,ILULISSAT
120,191,B-0191,ILLUMIUT AQQUTAA,14,14B,,3952,ILULISSAT
120,222,B-0222,ILLUMIUT AQQUTAA,15,15A,,3952,ILULISSAT
120,222,B-0222,ILLUMIUT AQQUTAA,15,15D,,3952,ILULISSAT
120,191,B-0191,ILLUMIUT AQQUTAA,16,16A,,3952,ILULISSAT
120,578,B-0578,ILLUMIUT AQQUTAA,17,,,3952,ILULISSAT
120,468,B-0468,ILLUMIUT AQQUTAA,18,,,3952,ILULISSAT
120,584,B-0584,ILLUMIUT AQQUTAA,19,,,3952,ILULISSAT
120,188,B-0188,ILLUMIUT AQQUTAA,20,,,3952,ILULISSAT
120,581,B-0581,ILLUMIUT AQQUTAA,21,,,3952,ILULISSAT
120,182,B-0182,ILLUMIUT AQQUTAA,22,,,3952,ILULISSAT
120,577,B-0577,ILLUMIUT AQQUTAA,23,,,3952,ILULISSAT
120,577,B-0577,ILLUMIUT AQQUTAA,23,23,,3952,ILULISSAT
120,183,B-0183,ILLUMIUT AQQUTAA,24,,,3952,ILULISSAT
120,575,B-0575,ILLUMIUT AQQUTAA,25,,,3952,ILULISSAT
120,217,B-0217,ILLUMIUT AQQUTAA,26,26A,,3952,ILULISSAT
120,217,B-0217,ILLUMIUT AQQUTAA,26,A,,3952,ILULISSAT
120,571,B-0571,ILLUMIUT AQQUTAA,27,,,3952,ILULISSAT
120,217,B-0217,ILLUMIUT AQQUTAA,28,28B,,3952,ILULISSAT
120,572,B-0572,ILLUMIUT AQQUTAA,29,,,3952,ILULISSAT
120,185,B-0185,ILLUMIUT AQQUTAA,30,,,3952,ILULISSAT
120,573,B-0573,ILLUMIUT AQQUTAA,31,,,3952,ILULISSAT
120,573,B-0573,ILLUMIUT AQQUTAA,31,ANTI,,3952,ILULISSAT
120,218,B-0218,ILLUMIUT AQQUTAA,32,32A,,3952,ILULISSAT
120,582,B-0582,ILLUMIUT AQQUTAA,33,,,3952,ILULISSAT
120,218,B-0218,ILLUMIUT AQQUTAA,34,34B,,3952,ILULISSAT
120,574,B-0574,ILLUMIUT AQQUTAA,35,,,3952,ILULISSAT
120,179,B-0179,ILLUMIUT AQQUTAA,36,,,3952,ILULISSAT
120,592,B-0592,ILLUMIUT AQQUTAA,37,,,3952,ILULISSAT
120,180,B-0180,ILLUMIUT AQQUTAA,38,,,3952,ILULISSAT
120,181,B-0181,ILLUMIUT AQQUTAA,40,,,3952,ILULISSAT
120,1960,B-1960,ILLUMIUT AQQUTAA,41,ABC,,3952,ILULISSAT
120,184,B-0184,ILLUMIUT AQQUTAA,42,,,3952,ILULISSAT
120,586,B-0586,ILLUMIUT AQQUTAA,43,,,3952,ILULISSAT
120,679,B-0679,ILLUMIUT AQQUTAA,44,,,3952,ILULISSAT
120,192,B-0192,ILLUMIUT AQQUTAA,45,A,,3952,ILULISSAT
120,647,B-0647,ILLUMIUT AQQUTAA,48,,,3952,ILULISSAT
120,186,B-0186,ILLUMIUT AQQUTAA,49,,,3952,ILULISSAT
120,648,B-0648,ILLUMIUT AQQUTAA,50,,,3952,ILULISSAT
120,195,B-0195,ILLUMIUT AQQUTAA,51,A,,3952,ILULISSAT
120,622,B-0622,ILLUMIUT AQQUTAA,52,52A,,3952,ILULISSAT
120,195,B-0195,ILLUMIUT AQQUTAA,53,B,,3952,ILULISSAT
120,622,B-0622,ILLUMIUT AQQUTAA,54,54B,,3952,ILULISSAT
120,588,B-0588,ILLUMIUT AQQUTAA,55,,,3952,ILULISSAT
120,1229,B-1229,ILLUMIUT AQQUTAA,56,,,3952,ILULISSAT
120,590,B-0590,ILLUMIUT AQQUTAA,57,,,3952,ILULISSAT
120,591,B-0591,ILLUMIUT AQQUTAA,59,,,3952,ILULISSAT
120,591,B-0591,ILLUMIUT AQQUTAA,59,ANTI,,3952,ILULISSAT
120,196,B-0196,ILLUMIUT AQQUTAA,61,,,3952,ILULISSAT
120,589,B-0589,ILLUMIUT AQQUTAA,63,,,3952,ILULISSAT
120,197,B-0197,ILLUMIUT AQQUTAA,65,,,3952,ILULISSAT
120,207,B-0207,ILLUMIUT AQQUTAA,67,,,3952,ILULISSAT
120,711,B-0711,ILLUMIUT AQQUTAA,69,,,3952,ILULISSAT
120,1358,B-1358,ILLUMIUT AQQUTAA,69,A,,3952,ILULISSAT
120,478,B-0478,ILLUMIUT AQQUTAA,71,A,,3952,ILULISSAT
120,478,B-0478,ILLUMIUT AQQUTAA,73,B,,3952,ILULISSAT
120,2033,B-2033,ILLUMIUT-AQQ.,0,,,3952,ILULISSAT
120,9312,B-9312,IMERSUARMUT,10,,,3952,ILULISSAT
120,9284,B-9284,IMERSUARMUT AQQ.,0,,,3952,ILULISSAT
120,1899,B-1899,IMERSUARMUT AQQ.,1,,,3952,ILULISSAT
120,725,B-0725,IMERSUARMUT AQQ.,2,B,,3952,ILULISSAT
120,725,B-0725,IMERSUARMUT AQQ.,4,A,,3952,ILULISSAT
120,1170,B-1170,IMERSUARMUT AQQ.,8,,,3952,ILULISSAT
120,1404,B-1404,IMERSUARMUT AQQ.,10,,,3952,ILULISSAT
120,1702,B-1702,IMERSUARMUT AQQ.,10,,,3952,ILULISSAT
120,1811,B-1811,ISSORTARFIK,0,,,3952,ILULISSAT
120,1878,B-1878,ISSORTARFIK,0,,,3952,ILULISSAT
120,1886,B-1886,ISSORTARFIK,0,,,3952,ILULISSAT
120,1886,B-1886,ISSORTARFIK,0,BYGGE,,3952,ILULISSAT
120,1903,B-1903,ISSORTARFIK,0,,,3952,ILULISSAT
120,1907,B-1907,ISSORTARFIK,0,,,3952,ILULISSAT
120,1933,B-1933,ISSORTARFIK,0,,,3952,ILULISSAT
120,9256,B-9256,ISSORTARFIK,0,,,3952,ILULISSAT
120,9266,B-9266,ISSORTARFIK,0,,,3952,ILULISSAT
120,9288,B-9288,ISSORTARFIK,0,A26,,3952,ILULISSAT
120,9289,B-9289,ISSORTARFIK,0,A26,,3952,ILULISSAT
120,1866,B-1866,ISSORTARFIK,6,,,3952,ILULISSAT
120,1866,B-1866,ISSORTARFIK,6,BYGGE,,3952,ILULISSAT
120,1918,B-1918,ISSORTARFIK,7,,,3952,ILULISSAT
120,1808,B-1808,ISSORTARFIK,13,,,3952,ILULISSAT
120,1809,B-1809,ISSORTARFIK,15,,,3952,ILULISSAT
120,1810,B-1810,ISSORTARFIK,17,,,3952,ILULISSAT
120,1811,B-1811,ISSORTARFIK,19,,,3952,ILULISSAT
120,1812,B-1812,ISSORTARFIK,21,,,3952,ILULISSAT
120,1952,B-1952,ISSORTARFIK,22,,,3952,ILULISSAT
120,1813,B-1813,ISSORTARFIK,23,,,3952,ILULISSAT
120,1953,B-1953,ISSORTARFIK,24,,,3952,ILULISSAT
120,1814,B-1814,ISSORTARFIK,25,,,3952,ILULISSAT
120,1954,B-1954,ISSORTARFIK,26,,,3952,ILULISSAT
120,1815,B-1815,ISSORTARFIK,27,,,3952,ILULISSAT
120,1955,B-1955,ISSORTARFIK,28,,,3952,ILULISSAT
120,1956,B-1956,ISSORTARFIK,30,,,3952,ILULISSAT
120,1957,B-1957,ISSORTARFIK,32,,,3952,ILULISSAT
120,1957,B-1957,ISSORTARFIK,32,A,,3952,ILULISSAT
120,9272,B-9272,ISSORTARFIK A26,0,,,3952,ILULISSAT
120,472,B-0472,J. BRØNLUND-IP AQQ.,1,,,3952,ILULISSAT
120,220,B-0220,J. BRØNLUND-IP AQQ.,2,2A,,3952,ILULISSAT
120,193,B-0193,J. BRØNLUND-IP AQQ.,3,3A,,3952,ILULISSAT
120,220,B-0220,J. BRØNLUND-IP AQQ.,4,4B,,3952,ILULISSAT
120,193,B-0193,J. BRØNLUND-IP AQQ.,5,,,3952,ILULISSAT
120,194,B-0194,J. BRØNLUND-IP AQQ.,7,A,,3952,ILULISSAT
120,219,B-0219,J. BRØNLUND-IP AQQ.,8,B,,3952,ILULISSAT
120,194,B-0194,J. BRØNLUND-IP AQQ.,9,B,,3952,ILULISSAT
120,216,B-0216,J. BRØNLUND-IP AQQ.,10,10A,,3952,ILULISSAT
120,474,B-0474,J. BRØNLUND-IP AQQ.,11,,,3952,ILULISSAT
120,216,B-0216,J. BRØNLUND-IP AQQ.,12,12B,,3952,ILULISSAT
120,689,B-0689,J. BRØNLUND-IP AQQ.,14,,,3952,ILULISSAT
120,499,B-0499,J. GULDAGER-IP AQQ.,0,,,3952,ILULISSAT
120,499,B-0499,J. GULDAGER-IP AQQ.,0,Net 4,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,0,12A,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,0,700,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,1N,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3A,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3B,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3C,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3D,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3E,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3F,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3G,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3H,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3J,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3K,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3L,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,3M,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5A,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5B,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5C,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5D,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5E,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5F,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5G,,3952,ILULISSAT
